#{"t_start": 1641665631.797942, "env_id": null}
r,l,t 
-105,1,1514.002714
-105,1,1514.003714
-91,26,1514.028713
-105,1,1514.030714
-96,3,1514.033714
-157,19,1514.051714
-89,3,1514.055714
-103,7,1514.062714
-107,4,1514.066714
-112,5,1514.072714
-109,7,1514.079715
-89,3,1514.082714
-5,15,1514.098714
-102,3,1514.102715
-104,6,1514.108714
-105,1,1514.109715
-97,2,1514.112714
9,6,1514.118715
-75,12,1514.132714
17,11,1514.144714
-19,9,1514.153714
-105,21,1514.175714
-91,6,1514.181714
-105,1,1514.182715
-97,2,1514.185714
-89,3,1514.188714
-97,2,1514.191714
-89,3,1514.194714
-129,12,1514.206714
-85,7,1514.214703
-94,4,1514.218714
-98,21,1514.239718
-131,17,1514.255714
-103,16,1514.272714
-116,18,1514.290718
-109,7,1514.297719
-102,3,1514.300718
-94,4,1514.305714
-97,2,1514.307714
-94,4,1514.312905
-94,4,1514.317353
-105,1,1514.318933
-102,3,1514.322018
-81,12,1514.335018
-122,18,1514.353018
-106,9,1514.362018
-4,6,1514.369019
-105,1,1514.371018
67,23,1514.397018
-172,26,1514.423022
-137,18,1514.440022
202,10,1514.452018
-85,7,1514.459023
-105,1,1514.461018
-99,5,1514.466022
-105,1,1514.467018
-111,10,1514.478023
-97,2,1514.480022
-94,4,1514.484018
-109,12,1514.496018
-102,3,1514.500022
-57,29,1514.530018
45,27,1514.557018
-11,10,1514.568022
-97,2,1514.570018
-81,4,1514.575018
-97,2,1514.577018
-27,22,1514.600018
-81,4,1514.605018
-98,18,1514.624018
-91,6,1514.63002
-144,19,1514.648019
-99,5,1514.654018
-105,1,1514.655018
-96,11,1514.667018
73,19,1514.686018
-102,3,1514.690019
-105,1,1514.691018
-105,1,1514.693018
-97,2,1514.695019
-95,9,1514.705018
-81,4,1514.709019
-89,3,1514.713018
-105,1,1514.714018
-102,3,1514.717018
-97,2,1514.72002
-89,3,1514.723018
-88,12,1514.736018
-105,1,1514.737018
-28,16,1514.754018
63,29,1514.784018
97,21,1514.806019
132,29,1514.835018
-81,12,1514.848018
-24,23,1514.873018
-102,3,1514.876018
-122,15,1514.891018
-98,6,1514.897018
-96,3,1514.901019
-99,5,1514.906018
-116,11,1514.917019
-99,5,1514.922018
-105,1,1514.924018
-43,28,1514.953018
-108,8,1514.961018
-105,1,1514.963018
-105,1,1514.964018
-97,2,1514.967018
-105,1,1514.968023
-94,4,1514.972018
-165,26,1514.998007
-91,6,1515.004007
-97,2,1515.007007
-105,1,1515.008007
-105,1,1515.010007
-68,12,1515.023007
-99,5,1515.028007
-111,13,1515.041005
112,12,1515.054005
-97,2,1515.057005
-17,16,1515.074005
-103,19,1515.094022
-86,5,1515.099023
-101,12,1515.112018
-105,1,1515.113018
-102,3,1515.117022
-97,2,1515.119018
-152,28,1515.147018
-97,2,1515.149022
-105,1,1515.151018
-160,21,1515.17002
-28,19,1515.189019
-94,4,1515.194018
-105,1,1515.195018
-131,17,1515.211018
-99,5,1515.217018
-89,3,1515.220609
-94,4,1515.224619
-74,26,1515.24962
-73,9,1515.25962
-89,3,1515.263619
-94,4,1515.267619
-97,2,1515.26962
-105,1,1515.271619
-112,5,1515.276619
32,34,1515.311619
-152,45,1515.355619
-111,10,1515.36562
-99,5,1515.371619
82,19,1515.391619
-102,3,1515.394619
-89,3,1515.399623
-23,23,1515.424619
-96,16,1515.441619
-94,4,1515.445623
-141,26,1515.472619
77,20,1515.493619
69,27,1515.521619
185,16,1515.53862
-97,2,1515.54062
-102,3,1515.544619
-70,15,1515.560619
-83,12,1515.57262
-85,14,1515.58762
-97,2,1515.590621
-116,23,1515.613619
-97,2,1515.616619
-105,1,1515.617619
-102,3,1515.620619
111,32,1515.653619
-99,5,1515.65862
-102,3,1515.662619
-105,1,1515.663619
-105,1,1515.665619
-97,2,1515.66762
-115,21,1515.688619
-94,4,1515.692619
-89,3,1515.696619
-152,24,1515.720619
-97,2,1515.722619
-104,6,1515.728619
-119,9,1515.737619
-88,12,1515.750619
-105,1,1515.752619
-99,5,1515.757619
-89,3,1515.760623
-97,2,1515.763608
-94,4,1515.767619
-105,1,1515.769619
-85,7,1515.776619
-76,8,1515.785619
-116,12,1515.797619
-36,15,1515.812623
-96,3,1515.816619
-81,4,1515.820623
-97,2,1515.823619
-94,4,1515.827624
-96,32,1515.858619
-119,14,1515.872619
-107,4,1515.877619
-15,19,1515.896619
-97,2,1515.898621
100,18,1515.917619
-194,24,1515.940623
-102,3,1515.943619
-101,8,1515.951619
-100,14,1515.966619
-102,3,1515.969623
-121,19,1515.989623
-116,11,1515.999623
-94,4,1516.004619
-89,3,1516.007619
-105,1,1516.00962
-94,4,1516.013619
-94,4,1516.01862
-105,1,1516.019619
-94,4,1516.023619
-94,4,1516.02862
-85,10,1516.03862
-107,4,1516.043619
-105,1,1516.044619
-89,3,1516.04862
-105,1,1516.049619
-88,12,1516.062608
-89,3,1516.065608
-94,4,1516.070608
-101,8,1516.078608
-105,1,1516.079608
-86,5,1516.085608
-6,13,1516.099606
-81,4,1516.103606
140,25,1516.129606
-102,3,1516.132606
-105,1,1516.134606
-282,33,1516.165619
39,35,1516.200619
-98,23,1516.224619
2,10,1516.235619
-105,1,1516.237619
-99,5,1516.24262
-91,6,1516.248619
-105,1,1516.250619
-99,5,1516.255619
-105,1,1516.257619
12,8,1516.265619
172,16,1516.283619
-105,1,1516.284619
-102,3,1516.288619
-89,3,1516.291619
-93,13,1516.305619
-105,1,1516.30662
-89,3,1516.309619
-86,9,1516.319623
-97,2,1516.322327
-105,1,1516.323341
-162,34,1516.357337
-106,9,1516.366337
-94,4,1516.371341
-96,7,1516.378337
-106,9,1516.387341
-97,2,1516.390337
-105,1,1516.391337
-66,9,1516.401337
-1,8,1516.411337
-78,11,1516.424337
-102,3,1516.427337
107,14,1516.442337
-105,1,1516.444337
-99,5,1516.449338
-63,11,1516.462339
-89,3,1516.465338
-114,22,1516.488337
-99,5,1516.493337
-97,2,1516.496337
-41,21,1516.516337
-107,4,1516.520338
-76,8,1516.529338
-105,1,1516.530338
3,11,1516.542337
-86,5,1516.547337
-97,2,1516.550337
-96,3,1516.553337
-97,2,1516.556337
-131,17,1516.572337
-101,12,1516.585338
-105,1,1516.586337
-89,3,1516.590339
-110,19,1516.610337
-96,7,1516.617337
-94,4,1516.621337
-89,3,1516.625339
-97,2,1516.627337
-89,3,1516.631339
-97,2,1516.633337
195,12,1516.647337
-117,13,1516.659337
89,19,1516.679337
-102,19,1516.698337
-122,13,1516.711337
-96,16,1516.728337
-97,2,1516.730337
-124,10,1516.740341
-86,5,1516.745337
-105,1,1516.747337
-89,3,1516.750337
-106,9,1516.759337
-48,36,1516.795337
-106,9,1516.804337
-116,12,1516.816337
-97,2,1516.819341
-97,2,1516.821337
-130,13,1516.834341
-105,1,1516.835341
-84,18,1516.853337
-94,4,1516.858337
-101,4,1516.862337
-81,4,1516.867337
-101,8,1516.875337
-99,5,1516.880337
-114,8,1516.888337
-99,5,1516.894337
-89,3,1516.897342
-98,15,1516.912337
-81,4,1516.917338
115,14,1516.932338
-117,18,1516.950338
-97,2,1516.953337
-109,7,1516.960339
-97,2,1516.963337
-105,1,1516.964337
-104,2,1516.966337
-91,10,1516.977338
-43,20,1516.997337
-97,2,1516.999338
-97,2,1517.002337
-102,3,1517.005337
-97,2,1517.008337
-161,21,1517.028337
-101,4,1517.032338
-18,14,1517.046337
-105,1,1517.048337
-91,10,1517.058337
-94,4,1517.063337
-105,1,1517.064337
75,22,1517.087337
-101,8,1517.095337
-89,3,1517.099338
-105,1,1517.100338
-142,23,1517.123326
-109,7,1517.131326
14,5,1534.681183
12,8,1534.691182
-71,6,1534.698183
-105,1,1534.700182
-73,9,1534.710182
-105,1,1534.712182
-99,5,1534.718183
-91,6,1534.724182
-99,5,1534.730182
136,24,1534.756182
-116,18,1534.775182
0,11,1534.788182
-105,1,1534.789182
-93,18,1534.809184
-97,2,1534.812182
-94,4,1534.817182
-97,2,1534.819182
-67,23,1534.843182
-90,8,1534.852182
-155,33,1534.888183
-94,4,1534.893183
-97,2,1534.896183
-81,8,1534.905183
-89,3,1534.909183
-111,18,1534.929196
-98,6,1534.936197
-97,2,1534.938197
-97,2,1534.940196
-105,1,1534.942197
-97,2,1534.944196
-97,2,1534.947196
-116,12,1534.959197
-119,9,1534.968197
-105,1,1534.970195
-102,3,1534.973199
-122,15,1534.988199
-33,18,1535.007197
-105,1,1535.008197
-116,24,1535.033196
-97,17,1535.051197
-124,10,1535.061196
-116,18,1535.079196
27,9,1535.090197
-201,25,1535.114197
-106,9,1535.124197
-105,1,1535.125196
-99,5,1535.131197
-102,19,1535.150197
-94,4,1535.154197
-97,2,1535.157195
-101,13,1535.170196
-105,1,1535.171196
-16,11,1535.183196
-94,4,1535.187196
-107,4,1535.192196
-89,3,1535.195197
-86,29,1535.224212
-96,7,1535.231221
-97,2,1535.233222
-94,4,1535.238222
-77,15,1535.254222
-40,29,1535.284221
-94,4,1535.288223
-21,12,1535.301221
-73,9,1535.311222
-89,3,1535.314221
-117,15,1535.329222
-86,9,1535.339223
-76,7,1535.347221
-97,2,1535.349223
-89,3,1535.353225
-105,1,1535.354222
-11,11,1535.366221
-3,11,1535.377222
-117,13,1535.390225
-105,1,1535.392221
-89,3,1535.395221
-97,2,1535.398226
-86,5,1535.403225
-97,2,1535.405225
-112,5,1535.411222
-70,8,1535.420223
-89,3,1535.423222
-99,5,1535.428221
-97,2,1535.431226
-97,2,1535.433225
-78,10,1535.444221
-105,1,1535.446221
-97,2,1535.448226
-86,5,1535.453222
-105,1,1535.455225
-245,43,1535.497225
-97,2,1535.499221
-105,15,1535.515221
-101,8,1535.523221
-194,24,1535.546222
-86,9,1535.555221
-126,16,1535.571222
-102,16,1535.588223
-105,1,1535.589222
-96,7,1535.597221
-107,4,1535.601221
-105,1,1535.603223
-101,13,1535.618223
-118,18,1535.637222
-105,1,1535.638222
127,9,1535.649222
-117,6,1535.655222
-94,4,1535.659221
-105,1,1535.661221
-105,1,1535.662222
-102,3,1535.666221
-102,3,1535.669222
-131,17,1535.685221
60,29,1535.715222
-86,5,1535.720222
-86,5,1535.726221
-89,3,1535.729222
-102,3,1535.733222
-99,5,1535.738222
-94,4,1535.742222
-117,20,1535.763222
-66,5,1535.769222
-86,5,1535.774222
-97,2,1535.777221
-119,9,1535.786222
-105,1,1535.787222
-117,13,1535.800221
-89,3,1535.804221
-101,4,1535.808222
-105,1,1535.809222
-105,1,1535.811221
-179,25,1535.835221
-99,5,1535.840222
-126,16,1535.855221
-99,5,1535.861222
-89,3,1535.864221
-105,1,1535.866221
110,16,1535.883222
-16,11,1535.894221
-97,2,1535.897221
130,31,1535.928222
-97,2,1535.931226
-97,2,1535.933222
-97,2,1535.936221
-112,5,1535.941225
-97,2,1535.943225
-97,2,1535.946225
-105,1,1535.947222
-114,8,1535.955221
-18,14,1535.970223
-91,6,1535.976221
-105,1,1535.978222
-66,9,1535.988226
-105,1,1535.990222
-99,5,1535.995221
-144,19,1536.013225
-89,3,1536.017221
-116,11,1536.028226
-97,2,1536.030226
-78,10,1536.041221
-99,5,1536.047221
-94,4,1536.051222
-105,1,1536.053225
-11,10,1536.063221
-97,2,1536.065225
110,19,1536.087222
-89,3,1536.091222
-98,14,1536.106222
-8,12,1536.119222
-97,2,1536.122222
-91,6,1536.129223
-119,14,1536.143222
-129,11,1536.154222
-94,4,1536.159222
-99,5,1536.165222
-105,1,1536.166221
-106,5,1536.172222
-102,3,1536.175222
-110,19,1536.195223
-104,15,1536.210222
-32,19,1536.230223
-89,7,1536.238223
-97,2,1536.240223
-97,2,1536.243222
-5,11,1536.254222
-105,1,1536.256222
-1,8,1536.265221
-97,2,1536.267222
-116,23,1536.290222
-106,21,1536.311222
-99,5,1536.317221
-91,6,1536.323222
-101,17,1536.340222
-81,8,1536.349222
-97,2,1536.351222
-102,3,1536.355222
-76,7,1536.362221
-105,1,1536.364221
-111,10,1536.374221
-97,2,1536.376221
-6,9,1536.386221
8,11,1536.398226
-97,2,1536.400225
-89,3,1536.404225
-98,6,1536.410226
-99,5,1536.416221
-105,1,1536.417221
-97,2,1536.42031
-97,2,1536.42231
-117,13,1536.435311
-94,4,1536.439311
-93,5,1536.44531
-140,32,1536.47731
-94,4,1536.48231
-105,1,1536.483314
-105,1,1536.48531
-94,4,1536.48931
-105,1,1536.490315
-105,1,1536.49231
-105,1,1536.49331
-94,4,1536.49831
-89,3,1536.501314
-94,4,1536.506314
-105,1,1536.50731
-86,5,1536.512314
-116,15,1536.52731
-91,6,1536.53331
-89,3,1536.53731
-96,7,1536.54431
-105,1,1536.546314
-97,2,1536.548314
-97,2,1536.551314
-97,2,1536.55331
-107,4,1536.55831
-97,2,1536.560311
-122,15,1536.575314
-86,5,1536.580314
-76,7,1536.58831
-106,13,1536.60231
-97,2,1536.60531
-11,10,1536.61731
-94,4,1536.62231
92,16,1536.639314
-97,2,1536.64231
-106,9,1536.65131
-34,43,1536.69331
-89,3,1536.69731
-105,1,1536.698311
-86,5,1536.70431
-105,15,1536.719311
-105,1,1536.72131
-89,3,1536.724311
-106,13,1536.73831
-105,1,1536.739311
-90,8,1536.748312
-36,19,1536.76631
-105,1,1536.768311
-97,2,1536.77031
-97,2,1536.77331
-97,2,1536.77531
-97,2,1536.778311
-91,6,1536.78431
-96,7,1536.79131
-94,4,1536.79631
-98,6,1536.80231
-105,1,1536.803311
-105,1,1536.80531
-97,2,1536.80731
-86,10,1536.818311
-116,12,1536.83031
-89,3,1536.83331
-111,13,1536.84631
-102,3,1536.85031
-82,13,1536.86331
-105,1,1536.865309
-94,4,1536.869311
-105,1,1536.87131
-86,5,1536.87631
-97,2,1536.87831
150,23,1536.90231
-102,3,1536.90631
-104,6,1536.91231
-97,2,1536.915311
-12,20,1536.93631
-106,9,1536.94531
-89,3,1536.948311
-109,7,1536.95531
-96,7,1536.963311
-94,4,1536.96731
-102,3,1536.97031
-97,2,1536.97331
-97,2,1536.97531
-89,3,1536.979314
-120,21,1537.000314
-11,10,1537.011311
-99,5,1537.01631
-104,6,1537.02231
-102,8,1537.03031
-20,14,1537.045314
-105,1,1537.04731
-102,3,1537.050315
-105,1,1537.05131
-89,3,1537.055299
-27,17,1537.07231
-105,1,1537.074314
-96,7,1537.08131
-89,3,1537.085314
-95,9,1537.09431
-97,2,1537.096311
-105,1,1537.09831
-131,17,1537.11431
-98,14,1537.129314
-99,5,1537.13531
-96,7,1537.14231
-5,36,1537.178314
-109,7,1537.185314
-80,6,1537.19131
-98,6,1537.19831
-109,7,1537.205314
17,7,1537.213311
100,15,1537.22931
-105,1,1537.23131
-94,4,1537.235311
-89,3,1537.23831
-117,13,1537.251312
-1235,31,1537.28031
-52,21,1537.300311
-119,14,1537.314311
-105,1,1537.316311
-96,7,1537.32331
-97,2,1537.32531
-116,11,1537.336311
-137,18,1537.35431
-76,7,1537.361311
-109,7,1537.368311
-105,1,1537.370311
-111,13,1537.38331
181,18,1537.40231
-97,2,1537.40531
-116,11,1537.41631
-105,1,1537.41831
-100,14,1537.43231
-105,1,1537.43431
-97,2,1537.43631
-105,1,1537.43831
-97,2,1537.440311
-97,2,1537.44331
-99,5,1537.44831
-70,11,1537.46031
-40,21,1537.48131
-97,2,1537.48431
-102,3,1537.48731
-105,1,1537.48931
-97,2,1537.491314
-114,20,1537.51131
-97,2,1537.51331
-102,3,1537.51631
-102,3,1537.52031
-96,3,1537.523314
76,22,1537.54631
-97,2,1537.54831
-97,2,1537.55131
-16,21,1537.573314
58,25,1537.60031
-97,2,1537.603314
-105,1,1537.60431
-105,1,1537.60531
-86,9,1537.61531
2,10,1537.628311
-74,28,1537.65631
-105,1,1537.65731
-113,17,1537.67531
-116,11,1537.68631
-99,5,1537.69131
-116,11,1537.70231
-109,7,1537.710311
171,20,1537.73131
-105,1,1537.73331
-1,8,1537.74131
-86,5,1537.74731
-105,1,1537.74831
-99,5,1537.75331
-106,9,1537.76331
-96,11,1537.774309
-105,1,1537.776309
-89,3,1537.779311
-86,5,1537.78431
-97,2,1537.78731
-105,1,1537.78831
-105,1,1537.790311
-105,1,1537.79131
-89,3,1537.79431
-103,15,1537.81031
-57,28,1537.83831
-114,8,1537.84631
-114,8,1537.85431
-105,1,1537.85631
-94,4,1537.86031
-114,8,1537.868311
-97,2,1537.87131
3,12,1537.88331
-96,11,1537.89531
-105,1,1537.89731
-99,5,1537.90231
75,23,1537.92631
-10,19,1537.94631
97,16,1537.96331
-97,2,1537.96631
-269,29,1537.993309
-91,6,1537.999311
-96,7,1538.00631
-97,2,1538.009311
-65,14,1538.02431
-89,3,1538.02831
-99,5,1538.033311
-99,5,1538.03831
-89,3,1538.04231
-94,4,1538.04631
-97,2,1538.04831
-96,15,1538.06431
-96,7,1538.07131
-73,28,1538.099315
-3,11,1538.110314
-105,1,1538.11231
-111,10,1538.12231
-104,6,1538.12831
-97,2,1538.13131
-105,1,1538.13231
-89,3,1538.13631
-94,4,1538.140314
-91,17,1538.15731
-105,1,1538.159311
-105,1,1538.160314
-112,5,1538.16631
-89,3,1538.169314
107,14,1538.184309
-105,1,1538.18631
-104,6,1538.19231
-105,1,1538.193314
-97,2,1538.19631
-105,1,1538.197309
-105,1,1538.199314
-8,12,1538.21131
-105,1,1538.213314
-94,4,1538.21731
-109,7,1538.224314
-16,11,1538.236314
-97,2,1538.238314
-25,19,1538.258311
-105,1,1538.259314
-85,7,1538.26631
-97,2,1538.269311
-97,2,1538.27131
-97,2,1538.274309
78,19,1538.29331
-94,4,1538.29731
-96,3,1538.30131
-84,22,1538.32331
-114,8,1538.33131
-86,10,1538.34231
-104,6,1538.348311
-117,13,1538.36131
-94,4,1538.36531
-97,2,1538.368311
-105,1,1538.369311
-105,1,1538.37131
-97,2,1538.37331
-58,23,1538.39631
-105,1,1538.39831
-94,4,1538.40231
-105,1,1538.40431
-100,10,1538.41431
-86,5,1538.419311
-102,3,1538.42331
-106,9,1538.432164
-93,15,1538.447164
-105,1,1538.449164
-105,1,1538.450164
-97,2,1538.453163
-105,1,1538.454163
-120,30,1538.484164
-106,9,1538.493163
-89,3,1538.496163
-89,3,1538.500165
-105,1,1538.501164
-105,1,1538.503164
-90,8,1538.511165
-104,6,1538.517163
-105,1,1538.519168
-113,18,1538.537163
-117,13,1538.550168
-111,14,1538.564163
-105,1,1538.566163
-107,4,1538.570168
-119,14,1538.584168
-104,6,1538.590168
-95,16,1538.607164
-97,2,1538.609168
-101,12,1538.622164
-94,4,1538.626163
-6,9,1538.638164
-109,7,1538.645167
-4,17,1538.663167
-116,12,1538.675164
-107,4,1538.679168
-129,12,1538.691164
-99,5,1538.697163
-105,1,1538.698168
-76,11,1538.710164
-96,7,1538.717163
-105,1,1538.719168
-105,1,1538.720164
-107,4,1538.725164
-96,7,1538.732163
-94,4,1538.736163
-62,23,1538.759163
-94,4,1538.764163
-105,1,1538.765163
-101,12,1538.778164
-118,14,1538.791163
-109,7,1538.799165
-94,4,1538.803163
-96,3,1538.806164
-110,26,1538.833209
-105,1,1538.835209
-119,19,1538.854209
-96,7,1538.861209
-94,4,1538.866209
2,10,1538.876209
80,18,1538.89521
-31,20,1538.916209
-105,1,1538.917209
-91,6,1538.923743
-105,1,1538.925739
-86,5,1538.930739
-111,10,1538.940739
-99,5,1538.945739
-99,5,1538.951739
-111,10,1538.961739
-115,14,1538.975739
5,12,1538.988743
-104,2,1538.990743
-105,1,1538.992739
-89,3,1538.995739
-101,8,1539.003738
-89,3,1539.007743
-86,9,1539.016739
-109,7,1539.024739
-102,3,1556.557496
57,31,1556.592496
-101,8,1556.601496
-104,6,1556.608496
-99,5,1556.613496
-161,21,1556.635497
-89,3,1556.639496
-119,9,1556.648496
-106,5,1556.654496
-95,4,1556.659496
-119,14,1556.674496
-73,9,1556.684496
182,14,1556.700496
-116,11,1556.713496
-89,3,1556.716496
-97,2,1556.719496
